timestamp,mean_CPU_usage_rate
1/3/2017 16:35,0.327397976
1/3/2017 16:40,0.40146615
1/3/2017 16:45,0.399057853
1/3/2017 16:50,0.26007193
1/3/2017 16:55,0.29189842
1/3/2017 17:00,0.20130552
1/3/2017 17:05,0.19172148
1/3/2017 17:10,0.18790645
1/3/2017 17:15,0.24670282
1/3/2017 17:20,0.2741285
1/3/2017 17:25,0.29999703
1/3/2017 17:30,0.24619989
1/3/2017 17:35,0.17253076
1/3/2017 17:40,0.1197508
1/3/2017 17:45,0.1409728
1/3/2017 17:50,0.1579513
1/3/2017 17:55,0.18741276
1/3/2017 18:00,0.41506741
1/3/2017 18:05,0.332825088
1/3/2017 18:10,0.41229522
1/3/2017 18:15,0.41533988
1/3/2017 18:20,0.40891848
1/3/2017 18:25,0.424620313
1/3/2017 18:30,0.325911753
1/3/2017 18:35,0.43691317
1/3/2017 18:40,0.43636273
1/3/2017 18:45,0.44216424
1/3/2017 18:50,0.44025928
1/3/2017 18:55,0.41729043
1/3/2017 19:00,0.41272614
1/3/2017 19:05,0.42575758
1/3/2017 19:10,0.42693892
1/3/2017 19:15,0.43180134
1/3/2017 19:20,0.41173034
1/3/2017 19:25,0.39298711
1/3/2017 19:30,0.4078275
1/3/2017 19:35,0.403751143
1/3/2017 19:40,0.394342765
1/3/2017 19:45,0.43095822
1/3/2017 19:50,0.43047538
1/3/2017 19:55,0.43786242
1/3/2017 20:00,0.42945486
1/3/2017 20:05,0.41482386
1/3/2017 20:10,0.42592908
